gene_symbol,Hox_5,Hox_7,Hox_3,Hox_2,Hox_6,Hox_4,Hox_8,Hox_1,Hox_9,Hox_10,No_hox_9,No_hox_6,No_hox_7,No_hox_2,No_hox_3,No_hox_5,No_hox_1,No_hox_10,No_hox_4,No_hox_8
MFS14,4.388996614868123,4.302493826088309,4.262629565011287,3.912718907322719,4.097550604335715,4.1666745615811,4.38202780193461,3.9627343242130424,4.0254186973729,4.069302389593801,3.8909448161508506,3.37922536932782,3.7544207714651328,3.8771684019030968,3.9450512131666104,3.8484817003496765,4.003606415581566,3.4418048834483272,3.9254871353376575,3.925236105418623
Tret1-1,3.5881643948706983,3.798081620413157,3.1917982188957605,2.949488254791189,3.3000654600172505,3.6072919121244467,3.6868565005948097,3.209682803910312,2.95175611185819,2.8488080186439335,2.897432489559394,1.4667359509356888,2.4360112259820355,2.784979539662915,2.7067433187915024,2.2855517656074413,2.2697187528687217,0.985885154973656,2.0607816087353927,2.564034542750844
T48,3.2042597878537524,3.28933334599379,3.1681325263781672,3.2162185332919853,3.1626225421015755,3.4143908631891193,3.4026680323343625,3.161740469844782,3.19482294479461,3.138831995444952,2.897432489559394,2.39836666187546,2.7015731390041497,2.974363073737046,2.2760106989977658,2.8270767034685633,3.083011626214278,2.240807137863091,2.798331730757024,2.7980912473700217
Cyp6a8,4.30700459576652,4.433358891425659,4.638931765332868,3.864927548521283,4.171849185008495,4.719623720618103,4.352553554499723,4.26484810003019,3.903328177985707,3.4028143714540464,3.6553380378158082,2.234055194870366,2.91120585418963,3.204519080327228,3.2373331062712083,2.8270767034685633,3.4730852058703165,2.5464157811649155,3.070668769377403,2.6878951386641385
CG32638,4.437877235628044,4.419635842920847,4.3471280915697585,4.4569852661110865,4.409700686743079,4.516854195996793,4.536467307708904,4.272963395795205,4.3964846561206254,4.2167341941641405,3.925331541653583,3.829148643031287,4.005053085545771,4.227611151131185,3.838082150700483,3.7286553568775935,4.122879414062583,3.721453054235708,3.958730719863053,3.740097648926004
kon,4.924604329134029,4.948963783051211,4.873283096616119,4.863097661366153,4.980174411064874,4.800190361635151,4.871656081951726,4.83813562148465,5.008146606572197,4.614397565827822,4.500511903136711,4.415328702500639,4.780608467964132,4.594637368699994,4.481618089095788,4.140237905606916,4.25438402827917,4.3165284710921465,4.421550862254846,4.400500129419084
mid,5.1147598179184035,5.335612176988106,5.044841997305822,5.1544791718269085,5.254078396992687,5.154878670480944,5.208482323402773,5.28890951927745,5.190005959428774,5.058035243278297,4.8500268330612215,4.615633900105061,5.102071962657202,4.875503005766622,4.84279782364267,4.296129573941962,4.25438402827917,4.589555166788536,4.481468435152693,4.7660633983644445
CG11658,2.5731378523188053,3.1271006722981745,2.795149157676289,3.0648463888896824,2.7780940374862757,2.825842159527402,2.664468144864034,2.777230248739782,2.855555793364248,2.8488080186439335,2.2579821530958535,1.7921915843680407,2.4360112259820355,1.8027810866878684,2.582703007183663,1.0174824321749438,1.00625419931777,1.4725560961555262,0.9980646803390514,0.9979029946781003
dpy,4.565655090493464,4.736689559595656,4.702865852597882,4.79787124878749,4.685452156917642,4.698425345209618,4.664757377260556,4.594956612238532,4.472799866123929,4.530375674276236,4.35765636621454,4.37417036652888,4.552257862959208,4.321594342187486,4.35532649518727,3.988736889621181,3.7928654009636458,4.381634194888411,3.9909046328561817,4.16458149362078
Sec16,3.736068574975232,3.8234822306149896,3.840014133037638,4.023068447773664,3.9300111703452125,3.669134679727407,3.657321642656973,3.7820092350108188,3.5020391031517555,3.5466335361980863,3.780064256305908,3.536620116727022,3.576771086213283,3.3914884362717426,3.4798829081964224,3.3762059965082556,3.0001571475894226,3.386527456178937,2.897582460140195,3.284244497957053
fus,5.039248068552302,5.0677670145856615,5.091402468923439,5.1544791718269085,5.086044049441159,5.032291442997714,4.98908230774551,4.73161331912528,4.755947941524911,5.050620146704805,4.642131208339317,4.529521746729113,4.966386391625084,4.559906908229258,4.611255812755061,4.530915663785449,4.392291839426029,4.3165284710921465,4.379513528089747,4.481215249832379
ITP,2.996986929398768,3.267707374459052,3.0935772401477424,3.4997182732731633,3.1626225421015755,2.95631682746746,3.0601570250072436,2.91200175599703,2.7491062532915342,3.0603013061473847,2.9877150818113423,2.663070175995755,3.0844176966351644,2.6748831796801067,2.7067433187915024,2.5925310664368366,2.434666718994895,2.0439092881688388,1.81467465183463,2.4226344738653163
inv,4.775838809425493,4.795316551887024,5.018843088269735,4.94946495492331,4.90996237451112,4.93148124579422,4.763682266036848,4.78144308790234,4.856410454439839,4.8401611301541205,4.7365649007790545,4.394961270647769,4.476139936062341,4.467406111999121,4.501198827276181,4.511708747965996,4.150600250691986,4.360399798516684,4.400753071092724,4.481215249832379
regucalcin,4.451415237050128,4.473433038549979,4.4182023027171144,4.287729247591471,4.381070698208873,4.326408270962541,4.410658132577049,4.29692146252101,4.492640609220071,4.345196638196156,4.164677338861771,3.536620116727022,3.972870522364582,4.202667303870394,4.236343083479456,4.020929014630525,3.5255183993621197,3.836543715352682,3.9254871353376575,4.052052549128845
CG10184,3.131473147361674,3.1761993235472805,3.4572669892518713,3.1682627406774246,3.137759978894676,3.3749386150974092,3.1131895878989386,3.161740469844782,3.349969918396001,3.2116421297266693,3.0705174072606383,2.39836666187546,2.4360112259820355,2.784979539662915,3.166241233455302,2.8270767034685633,2.434666718994895,2.405240888818788,2.9878658082239617,2.8973405027750667
CG31431,3.946107930668043,4.086591406672743,3.681280963366255,3.517197242323101,3.6259444275337684,3.821783347183541,3.783856508616589,3.8704229842290956,3.7367225323555475,3.5795739093207612,3.4050839177019436,2.539451461142333,3.0844176966351644,3.05710870219364,3.424535266773348,3.4901843729240327,3.4177499042190083,3.1286176595400272,3.2844909876995745,3.5625152015290515
Cht2,3.105984027589895,3.199873270901726,3.237512908280378,2.746866513290928,2.9128727664322813,2.591317064165632,2.7790030457057218,3.136878888202855,2.78586297091255,2.74240489354698,0.9979644624247754,0.0,1.0071892871578054,0.9891068335524282,2.0782163895699703,1.0174824321749438,1.00625419931777,0.985885154973656,1.4875080678223427,2.6878951386641385
CG14111,4.510165620463849,4.652757600423707,4.649875353899251,4.522490960225197,4.522986642244525,4.477556607121074,4.5671029196421795,4.522075582453751,4.562196932424752,4.367548722984656,3.990748840823145,3.536620116727022,3.869598860665532,3.91154534996038,4.210748060892183,3.8484817003496765,4.122879414062583,3.836543715352682,4.216680487202001,4.16458149362078
CG34445,3.5720958040522164,3.410101114827523,3.6521910631255654,3.6161033019634865,3.70035784490516,3.782408580589432,3.421817812303986,3.32035449822661,3.618432064511578,3.6870040860239035,2.6879858740439926,1.7921915843680407,3.2320102516938927,2.6748831796801067,2.9164461775004784,2.4507749884369465,3.0001571475894226,2.9694917494840705,3.070668769377403,2.7980912473700217
CG16959,3.8279550552646704,3.7316053443513963,3.709548507226349,3.9694150335184304,3.7145983963825264,3.669134679727407,3.7570888585741655,3.7820092350108188,3.7367225323555475,3.89631205691181,3.2843382079816315,2.773074838645633,3.160934451559357,3.1335276629677447,3.424535266773348,3.247545134463169,3.083011626214278,3.265864297787524,3.4052373737550425,3.2179244001561185
Mid1,2.6970865062416087,2.6119462072699386,2.9554545473661262,3.0088298377044023,2.8477523486226,2.4990891226008625,2.5350974826668904,2.5333571372940926,2.8886615625543803,2.8488080186439335,2.2579821530958535,1.7921915843680407,2.2710401179786364,2.048380000848228,2.4410685817120843,2.0875197445323144,1.825517748089192,2.240807137863091,2.422867848778538,2.2578949756482216
GILT3,5.512419756643971,5.577518863275288,5.522482686275772,5.474726964853015,5.454074367245755,5.570807118556295,5.53379746545987,5.692690790126738,5.581562594609897,5.361547566066786,4.939734157292653,5.028772015694902,5.047755296628136,5.265416149205438,5.482364574693149,5.139071290463006,4.621530376858749,5.294618629886949,5.197766090213923,5.066120801073691
Nek2,3.43330824577982,3.5837185837891257,3.789851425484149,3.5512645030828023,3.6103734124180837,3.7414196680558325,3.579426753932286,3.4753286871389255,3.4661343880096362,3.5466335361980863,2.0606430985953414,2.663070175995755,2.91120585418963,2.409912857932622,3.166241233455302,2.2855517656074413,2.2697187528687217,3.0522165026913655,2.0607816087353927,2.7980912473700217
ths,5.283286330176717,5.1273830770020234,5.135891168136117,5.235373655909448,5.114342166596849,5.276161664841012,5.2995310426001,5.184109653226352,5.277368048717233,5.325454717599807,4.591345003096075,4.547347629516951,4.780608467964132,4.836072004460533,5.08620468862026,4.604253996334279,4.474683170899522,4.980146919555729,4.658659733242113,4.736468396783278
CG31809,3.9235678413986506,3.896028156550358,3.7769074728029532,3.8526141037838393,3.6563774371247186,4.050827616890198,3.9309613652868363,3.8208617587179385,3.6939864489876673,3.784004444576814,2.9877150818113423,3.045016268357781,2.91120585418963,3.3914884362717426,3.582157565633591,3.1764226635873296,3.083011626214278,3.4941861124160205,2.9878658082239617,2.987622631369461
PHGPx,4.2091546170598555,4.348045090528432,4.332286315173774,4.271562454709141,4.25757442590963,4.341828685288448,3.9309613652868363,3.973696368489737,4.45935057594883,4.199450854455727,3.6986651352836772,3.792243662438341,3.8326607776525816,4.008107765259624,4.010493406126805,3.5426452916674926,3.9381728499887454,3.7996325826415376,3.56276402173812,3.6985701879006196
tld,3.9571902736989957,3.9636652781553328,3.789851425484149,4.131857231049989,3.8713248530434567,3.669134679727407,3.579426753932286,3.5446507724668574,3.5020391031517555,3.8100743157739947,3.0705174072606383,3.045016268357781,3.160934451559357,3.204519080327228,3.3037046463729554,2.9265010732095815,2.9098125433896946,3.4941861124160205,2.9878658082239617,3.346438467641837
GILT1,4.965638327488842,5.170688177301903,4.903295136704802,5.032776041784898,4.848193433945425,4.9524727126677055,5.012546407876698,4.776570372205422,4.878912745331514,4.915344193039931,4.35765636621454,4.30907102479311,4.456169390474779,4.9009522213939265,4.8964499607549365,4.319902759184767,4.586790342807343,4.462330967648975,4.379513528089747,4.690365892177373
ds,4.684281060733145,4.706034643690989,4.6872614415974825,4.6418838750229945,4.451165083547485,4.497398426700476,4.54266997361225,4.490067682965017,4.53117880269523,4.596977672802102,3.958575023761785,4.138339917850335,4.152050594156574,4.365468603433407,4.157504681643273,4.052117046609939,4.003606415581566,4.062617011506683,3.855488772463455,4.441671834990441
slou,3.9897189142991234,3.7316053443513963,3.6668417873034755,3.720344003156395,4.017285474127768,3.987448953627557,3.611316440061169,3.7552427519055835,3.51951932325878,3.8724221249255635,2.2579821530958535,2.39836666187546,2.811872701835794,2.974363073737046,3.0068236936031605,1.8403377883293344,2.700198539256746,2.879301380243175,1.81467465183463,3.4049897927844
smo,4.156387959059626,4.4668645468337225,4.4385755211647915,4.443353004248567,4.359047125423763,4.357014917058432,4.345047224304064,4.304781607330215,4.321660470494616,4.306795730746846,3.780064256305908,3.932333984097965,4.095817171391391,4.202667303870394,4.129780749135658,3.592490704390497,3.971424731273156,3.971907204123957,3.6988199320715727,4.1908408093244
Prx2540-2,6.2139848235180235,6.224308796420201,6.154979769849611,6.086725348469235,6.154984302412893,6.295138791394696,6.179088769470579,5.79654060883387,6.052632714809612,5.809089188307155,5.629296670290549,5.777136707819057,5.540214501373995,5.692200897699652,5.898500896256396,5.672155512137935,5.4458734579005625,5.810171289521838,5.585445747937753,5.346801203067263
glob1,5.4959965048450385,5.440490880555408,5.346398376981743,5.174498987507672,5.247994231795735,5.305775843051704,5.162978792411929,4.824260948068215,4.860951603235582,4.957065359763629,4.836528410427296,4.564861307413109,4.372042760431818,4.707492709334101,4.947369532031081,4.568256993322847,4.550799868162844,4.6231180819431215,4.289734510009287,4.481215249832379
CG14275,4.110183771156,3.896028156550358,4.09740606417108,4.043748913235902,3.545545249149485,4.138946550283436,4.374740282835082,3.0023572459525663,3.4288923594327883,3.5795739093207612,3.0705174072606383,2.8721687978780883,2.4360112259820355,2.784979539662915,3.166241233455302,2.5925310664368366,2.810487769568667,2.7801630215764614,2.5642709120345955,2.2578949756482216
wgn,4.396127555413733,4.370065541120636,4.213341202442821,4.255129995785517,4.381070698208873,4.357014917058432,4.38926259709458,4.281013363337074,3.9827268683166377,4.007883961138928,4.0521482142241005,3.9956468870976005,3.6242286556367738,3.726463342914871,3.978307549223522,3.592490704390497,3.575338782371699,3.7613066287827914,3.6102027813755497,3.609953624640489
CG12522,4.314742503242858,4.440150434958286,4.038999415571368,3.58420931922583,4.126063362285121,4.490828134125421,4.274827357682827,4.005879433119036,3.7777068508095675,3.657469114424917,3.512808269038327,3.320728098042987,3.2320102516938927,3.270803058613598,3.365943852291622,3.1764226635873296,3.083011626214278,3.1286176595400272,3.2181702320478487,3.4603016606387027
CG5171,5.4375479714039985,5.384172935780557,5.087896857460944,5.066460213710939,5.18177059148536,5.261019072892255,5.308196069537353,4.67916972925095,5.2346407176751795,4.802724824416804,4.48131150556935,4.474054346162497,4.255836658697862,4.8493891768709245,4.611255812755061,4.409717243906662,4.065020117776681,4.536999226726733,3.9909046328561817,4.658406077277057
apolpp,6.164313641296751,5.938043747817141,5.906683487996459,5.7819656959959,5.687728954248619,5.803441726919069,5.826218163330605,5.348548208896565,6.2042819262880995,5.342274969694591,4.939734157292653,4.632000960889312,4.7358752296436295,5.380682637843743,5.042033860942502,4.893851543505838,4.927916700905707,4.6231180819431215,4.625644588766462,4.963856472110792
CG7763,5.828924584650623,5.754129531693721,5.632209426636411,5.262964736106538,5.616448079897759,5.7202453318898,5.658765776133583,5.268212484603431,5.050264707941249,5.09786365553209,5.10851436521004,4.809984939322576,4.72050813942102,5.388429082474062,5.107579365279007,4.867028124274114,4.586790342807343,4.8309786449437535,4.823002733653064,4.95182030227589
CG30431,3.6795040465220055,3.7316053443513963,3.0935772401477424,3.091720286003641,3.0316248780546298,3.3749386150974092,3.4026680323343625,3.1113834152977846,2.821316395494381,2.9139325302428487,2.7981826737390336,2.39836666187546,2.2710401179786364,3.332965263676102,2.8170816166839887,2.7166646376127206,2.5762202516613,2.5464157811649155,2.422867848778538,2.7980912473700217
tio,2.6161838512403257,2.8372565215717764,2.8623850266384623,2.7836176991901844,3.0032325807903275,2.753610615109525,2.6231766733157604,2.777230248739782,2.8886615625543803,2.8488080186439335,2.897432489559394,2.539451461142333,2.577581791130957,2.048380000848228,2.2760106989977658,1.8403377883293344,2.2697187528687217,2.0439092881688388,2.2581242836773248,2.4226344738653163
Dad,4.259275956544159,4.2946960595704935,4.179078731404622,4.408436442398814,4.215630126436118,4.415553609372975,4.007735334897541,4.31258045177956,4.273922117168401,4.154888642741024,3.740192694355258,3.4868578368251013,3.6695356785798907,3.05710870219364,3.582157565633591,2.7166646376127206,3.4730852058703165,3.4418048834483272,3.4605496991445994,2.8973405027750667
Npc2g,4.490963131731792,4.355439249623458,4.616678613067555,4.748530430561802,4.560091330202331,4.714366106272671,4.504863413000899,4.726491007212597,4.800244565852709,4.686562423177401,4.379356791321098,4.190165403498237,4.124329105433741,3.8415674779081286,3.9450512131666104,3.8101131068390917,3.9381728499887454,4.118819194011504,3.855488772463455,4.109899032364495
Doc1,4.928784333471209,4.89461223536956,5.037482454347081,5.113195495308081,5.266136789753225,4.735232715785563,5.061571855852685,4.934395351123609,5.000294467551898,5.050620146704805,4.92740108955091,4.435289568991659,4.533764641709964,4.752214798365891,4.285647870975209,4.343123879047388,4.532306937108532,4.589555166788536,4.191093018087046,4.95182030227589
Doc3,4.4172202591736545,4.115098931554344,4.170326494357226,4.503285830775549,4.522986642244525,4.071091576450053,4.282877536307074,4.256666407039317,4.3746193259752095,4.438641119948372,4.164677338861771,3.7140779389422645,3.7943057667889506,3.726463342914871,3.0897058493183422,3.1764226635873296,3.622794440472005,4.003067058105325,2.897582460140195,3.740097648926004
rau,4.041686998947495,3.8234822306149896,3.976968664723567,3.9694150335184304,4.116649152257626,3.8841470917090586,4.0490970750181265,4.037058961072504,3.9935719060008235,4.2167341941641405,4.0521482142241005,3.320728098042987,3.160934451559357,3.270803058613598,3.365943852291622,2.5925310664368366,3.2969487172773237,3.1286176595400272,2.2581242836773248,3.284244497957053
Drep2,4.0212226923101335,3.8604129132928504,3.9662455330692725,3.912718907322719,3.8591626835688677,3.8841470917090586,3.8722738977590816,3.6554801711796494,3.9150641657246688,3.8724221249255635,3.6553380378158082,3.8647399821649255,3.6242286556367738,3.4991647757615425,3.4798829081964224,3.0169280589040413,3.5255183993621197,3.386527456178937,3.070668769377403,3.5625152015290515
CG15480,6.507781944911604,6.59752967359525,6.723654430784357,6.689893805185152,6.656789362576979,6.464410263375992,6.597818753497766,6.420668366426633,6.398220423055625,6.484899814387611,6.178533060631212,6.169430569688533,6.185946524522946,6.035819798272474,5.893694863619622,5.725401680293495,5.929143640401918,5.7846720850470374,5.5326573916144675,6.123694473588074
sad,3.4517471990901814,3.645521466932088,3.8521712684720195,3.6769927998715026,3.6859115669358635,3.6386912857510816,3.672198106142168,3.609477266835201,3.618432064511578,3.835481781061773,3.1469847198641028,2.773074838645633,1.8267539989788295,3.1335276629677447,3.0068236936031605,1.8403377883293344,2.5762202516613,2.405240888818788,2.5642709120345955,3.1468915469046133
shn,4.322420994966496,4.398691572332341,4.4385755211647915,4.535092483723061,4.464613088469668,4.31074633828483,4.322184124190037,4.231711852531386,4.257489105400449,4.314594789163936,4.109994792595183,3.7140779389422645,3.6242286556367738,3.91154534996038,3.5323271806427323,3.099851812655767,3.8312191634597785,3.543959579502909,3.6554926606204723,3.740097648926004
Mnt,4.985540705745414,4.948963783051211,5.080848549786282,4.932777951424825,4.992068778957625,5.032291442997714,4.923678565052678,5.002908453542136,5.03515348579068,4.8401611301541205,4.573826466963603,4.547347629516951,4.588248887217715,4.676526708376099,4.662052017187293,4.296129573941962,4.604311210993272,4.422796356643036,4.591502119857925,4.625391014292167
Npc2e,3.6648484519471767,3.267707374459052,2.9846475365370155,3.2393607135774714,3.1868819245622073,3.394859286511647,3.0601570250072436,2.777230248739782,3.0395086663026847,2.6646089814868557,2.9877150818113423,2.39836666187546,2.0733705273598537,2.409912857932622,2.2760106989977658,1.8403377883293344,2.2697187528687217,2.5464157811649155,2.0607816087353927,2.564034542750844
eve,4.694878053797991,4.426520907246074,4.497317204292527,4.295715676840122,4.503904908193544,4.573048483655162,4.4384915309030415,4.509395096402859,4.765962597713665,4.306795730746846,4.021919688903046,4.111383881847808,3.7943057667889506,3.91154534996038,3.838082150700483,3.4348181902634507,4.003606415581566,4.118819194011504,3.6102027813755497,3.8183116252058884
Pvr,3.8025518802183766,3.5995310650702272,3.976968664723567,3.788664383557152,3.963637885643616,3.7414196680558325,3.529600366398528,3.640379795015649,3.7367225323555475,3.5956459333205855,3.512808269038327,3.434488998131671,3.2983677831785143,3.4467751806861107,3.0897058493183422,2.9265010732095815,3.083011626214278,3.386527456178937,2.897582460140195,3.070424566851899
mdy,3.43330824577982,3.8604129132928504,3.723388173185419,3.4265770084677425,3.4396696069143258,3.6072919121244467,3.5954987106208534,3.381318294154199,3.5535889604214823,3.5956459333205855,3.1469847198641028,3.4868578368251013,3.2320102516938927,3.204519080327228,3.0068236936031605,3.0169280589040413,3.0001571475894226,3.265864297787524,3.2844909876995745,3.1468915469046133
CG7997,4.7660699848363395,5.252048461646645,4.738356235599032,4.807453855739432,4.6075151577486935,4.386712549381436,4.830782451255043,4.188685127932705,4.943532208360829,5.035622935660524,4.164677338861771,4.331245035221387,4.036232142838268,3.4991647757615425,3.8750245729453816,3.7286553568775935,4.065020117776681,3.939745099976009,3.7802193602571403,4.137613987879685
slp1,6.512072933084317,6.693000457635578,6.619187206945167,6.6491538596051125,6.684738046489775,6.693453607725662,6.612753537184777,6.540574983378559,6.497356442801621,6.770646635118401,6.329846839235864,6.476463912971151,6.258373136300907,6.164496721861465,6.097800095874888,6.351332171806999,6.236738834973502,6.1664506171191285,6.305280903506756,6.247053705393643
CG12674,3.3559519243580023,3.5178430193584105,3.259609723152043,3.1433939214938085,3.3000654600172505,3.2910333381671193,3.163550773568109,3.1113834152977846,3.094004739358557,3.4219642469849685,2.0606430985953414,2.773074838645633,2.2710401179786364,1.8027810866878684,2.0782163895699703,2.0875197445323144,2.700198539256746,2.0439092881688388,2.6881338046419536,2.8973405027750667
CG9184,5.539961200225305,6.8229024088538655,4.522356502503566,4.150425613563457,5.983378061261317,4.968954285948574,4.642622971923795,5.404829421763112,5.126056091225577,5.192618246003522,4.021919688903046,3.192344364675497,4.124329105433741,3.9769449514219044,3.7997224612553557,3.592490704390497,3.4730852058703165,3.199593712929335,3.3466855358987697,3.4049897927844
Poxm,3.1805813841532196,3.245603363162933,3.1681325263781672,3.4265770084677425,3.4017310826465796,3.2910333381671193,3.032547371747313,2.9430362716913736,3.1705551950332103,3.163695751747747,1.814541782579526,2.539451461142333,2.0733705273598537,0.9891068335524282,1.5029884468255061,1.0174824321749438,2.5762202516613,2.240807137863091,1.4875080678223427,1.8144602862831802
Poxn,3.8404186753237353,4.204650194755006,4.018747042068077,4.112937530005578,4.336527571096385,4.071091576450053,4.352553554499723,4.096644849271438,4.014915389249741,3.942445030062814,3.0705174072606383,2.8721687978780883,2.91120585418963,2.6748831796801067,2.582703007183663,2.7166646376127206,3.668099721416647,3.939745099976009,2.9878658082239617,3.284244497957053
CG31915,3.1805813841532196,3.6603932881980397,3.6521910631255654,3.5678725751331375,3.8833408797846345,3.7414196680558325,3.3221765341011085,3.5105903035029513,3.804125334741989,3.6270352110214685,2.5641244049158574,2.773074838645633,2.0733705273598537,2.409912857932622,2.0782163895699703,1.8403377883293344,3.1595234111443444,3.1286176595400272,2.0607816087353927,2.6878951386641385
wntD,4.873032013838294,5.2874773056860995,4.6767215613085,5.1711900607419485,5.155342270186767,5.069932209389659,5.2580708315080695,5.190587937970138,5.046508256159333,4.788316824245804,4.190936693765653,3.434488998131671,4.43579188110654,4.150831656355327,3.424535266773348,4.111718466918006,4.43433580670156,4.222552014953604,3.818562084799556,4.357560255529146
CG5080,3.6939479533205146,3.8234822306149896,3.4207380724980068,3.4453699375906566,3.57848457516089,3.669134679727407,3.6868565005948097,3.640379795015649,3.7084356935876794,3.0042976010262468,2.2579821530958535,2.962322424455575,3.0015573893316985,2.784979539662915,1.8314053465528253,2.2855517656074413,3.1595234111443444,2.405240888818788,2.6881338046419536,2.4226344738653163
Hand,3.43330824577982,4.530685106254591,3.526550085862115,3.8017856810279107,3.7145983963825264,3.9764840242174815,3.2346345084645245,3.3614071436581923,3.7226791277931826,3.279508844299262,1.4873852057856694,2.234055194870366,2.0733705273598537,1.8027810866878684,0.0,1.5112612373777021,1.825517748089192,2.405240888818788,2.2581242836773248,1.8144602862831802
PKD,2.48105344895956,3.199873270901726,2.7230646675544503,2.492478443891713,2.6635664437895192,2.591317064165632,3.032547371747313,2.740494867660397,2.4946737757512327,2.6646089814868557,1.814541782579526,2.234055194870366,2.0733705273598537,1.8027810866878684,2.0782163895699703,1.5112612373777021,2.072082418952996,2.240807137863091,1.81467465183463,2.0605581420357564
SCOT,4.894844599448794,5.008212873760863,4.886255845793062,4.902888410383637,4.848193433945425,4.714366106272671,4.965054387601015,4.930215175974427,4.856410454439839,4.898155825540381,4.751471893221539,4.632000960889312,4.327167443003227,4.4278691186128425,4.678426437358462,4.246817431405598,4.370587835835328,4.67144041659822,4.519507576354798,4.5192542828522
hkb,6.462928796640405,6.608426906736377,6.5605426343195035,6.469054512219217,6.529707323421653,6.54447405498807,6.509274266687575,6.613981724957615,6.54051461436743,6.549287508049888,6.123791618090354,6.300079367744203,6.092271563273515,5.964687520587795,6.250506286683883,6.022308175355033,5.947444400452972,6.2312986924911105,6.127694144605512,6.100930341055485
CG4716,3.4698523039302307,3.4473199061811646,3.543145984975501,3.463816197445042,3.57848457516089,3.312678843560166,3.3009989557763864,3.3614071436581923,3.2642808769026015,3.087169291113313,2.897432489559394,2.0373328257807772,2.4360112259820355,2.551148623608964,2.0782163895699703,2.5925310664368366,3.083011626214278,2.5464157811649155,2.5642709120345955,2.4226344738653163
CG40486,3.487635434685009,3.3714433558906047,3.4207380724980068,3.5512645030828023,3.278430452006903,3.2910333381671193,3.342914907817998,3.4199893036677937,3.4097379786541646,3.4950945584422475,2.4227231975571915,1.4667359509356888,1.0071892871578054,2.048380000848228,1.5029884468255061,2.2855517656074413,2.434666718994895,2.240807137863091,2.422867848778538,1.4873098480958127
CadN,5.850728948467428,5.791617689683613,5.751178760164688,5.735935113383536,5.832080989394907,5.850227743605202,5.780653913007866,5.559082560333476,5.816228882209661,5.75905385193434,4.951916971677995,4.937383939175027,5.047755296628136,4.973630346613041,5.138808408584682,5.309995360874603,5.565670576254502,5.268997043335343,5.296871501270568,5.187995146151702
CG32182,4.873032013838294,4.988850622311762,4.940604044908071,4.993968328051343,5.003823332240239,4.993178245230043,4.960992998543915,4.83813562148465,5.027511372107304,4.768777440145898,4.40059629251945,4.37417036652888,4.456169390474779,4.5239267087297925,4.611255812755061,4.736533459860642,4.7495489447897725,4.702404956194026,4.706224518127832,4.335378484619388
mib2,4.89915059761194,5.137544303179968,4.894811782989247,5.04036007846197,5.034509623971355,5.0245902341219,4.919445244115966,5.0448633508833005,4.988399429395142,4.816928179160345,4.265814760186602,4.492887404815178,4.255836658697862,4.5239267087297925,4.520403511773489,4.568256993322847,4.671477290662925,4.732439420357256,4.642288404787313,4.265718769456714
CG33557,3.487635434685009,3.390959026519215,1.8118381775207744,3.463816197445042,4.189592229138757,2.634425754253086,3.796976351728253,3.7136997844736594,3.664446119116077,3.6723456355798687,1.814541782579526,1.4667359509356888,0.0,0.9891068335524282,1.5029884468255061,1.8403377883293344,1.4975386338641936,0.985885154973656,0.0,0.9979029946781003
Gs1,3.7631945646060037,3.9416239966745743,3.789851425484149,3.6161033019634865,3.8591626835688677,3.8961663557527193,3.9422965898646734,3.8704229842290956,3.7084356935876794,3.9311097720034534,2.9877150818113423,3.434488998131671,2.7015731390041497,3.05710870219364,3.3037046463729554,3.4901843729240327,2.9098125433896946,2.670103630956601,2.897582460140195,2.6878951386641385
rho,5.595012744828736,5.51482240744907,5.7199409899664655,5.55689171036336,5.603701562599947,5.765476265844961,5.713928101863796,5.664951122011129,5.508422069654758,5.609084973233236,5.505021990706366,5.287098003589196,5.173475936102864,5.22988594867013,5.308111187921532,5.417478002082687,5.292441531408693,5.2065298031276495,5.1882498003010715,5.066120801073691
vg,3.335640285828925,3.5513231522672197,3.5755336866628453,3.347660946167725,3.3419799454193755,2.4495759493422873,3.5954987106208534,3.232818716685279,2.95175611185819,3.4407542848400006,0.9979644624247754,0.9811533568707824,1.0071892871578054,1.476515168902923,2.0782163895699703,0.0,2.2697187528687217,0.985885154973656,1.4875080678223427,0.0
prim,2.996986929398768,3.390959026519215,3.1917982188957605,2.949488254791189,2.7780940374862757,2.95631682746746,2.8817574357898743,3.25543144064222,2.7109467537696124,3.4028143714540464,0.9979644624247754,1.4667359509356888,1.8267539989788295,1.476515168902923,1.0107100408491183,1.0174824321749438,1.4975386338641936,2.405240888818788,0.9980646803390514,0.0
GEFmeso,4.1653780321648695,4.133662241721412,4.125378029645614,4.287729247591471,4.153785629861873,4.278666801120694,4.266711847395457,3.9627343242130424,4.2065048905270075,4.108247644997479,3.610048348675761,3.37922536932782,3.8326607776525816,3.684950043547828,3.9106507341469503,3.6852950493319807,3.9037771375449446,3.199593712929335,3.5129622632848805,3.070424566851899
Fkbp14,4.818654678000645,4.711209500336344,4.702865852597882,4.807453855739432,4.782356433252032,4.865725971514577,4.670215265062219,4.635140001300976,4.750902750586205,4.858366517034353,4.500511903136711,4.164588358228652,4.280183328019225,4.486603461044696,4.481618089095788,4.221218445252168,4.229430303649036,4.062617011506683,4.289734510009287,4.109899032364495
