gene_names,Hox_3,Hox_7,Hox_8,Hox_10,Hox_9,Hox_4,Hox_5,Hox_6,Hox_1,Hox_2,No_hox_9,No_hox_5,No_hox_2,No_hox_3,No_hox_8,No_hox_4,No_hox_6,No_hox_10,No_hox_1,No_hox_7
prd,2.3859514472604024,3.3417369249029045,3.667914530279626,3.7596952722616472,3.3286759078541217,3.1516807346524858,2.9064822789045452,3.177652129411486,3.696121773999331,3.1514755766900415,4.522691799233609,3.3678048877096334,4.168582766430273,3.658273936531617,3.958181675319404,4.186778369639752,3.341079933248918,3.3755726964526245,3.1182901208120493,3.5952337977075195
da,6.624004456408928,6.592200381120444,6.623753644624784,6.612191921999116,6.631134537365371,6.613203271382002,6.618293068337476,6.5972619631786085,6.628777213580871,6.564839816458116,6.575416988086436,6.638389291256864,6.633639454398356,6.691831567757494,6.720813279124246,6.668693930570571,6.732122206307169,6.738017394758058,6.57699215280787,6.676600735399407
acj6,4.634571634804554,4.561692422137692,4.178035070964196,4.487837618678718,4.2721154917390445,4.021714733375262,4.313747350842696,4.181487685209836,4.027088853301632,4.253463236384668,4.1113993912636015,4.689043409355927,4.767660000852038,4.995392398011255,4.782110439070322,4.518899680613877,5.1166066779416886,4.451122050210535,4.366756697385101,4.243258932911018
TC032830,6.519484676269404,6.375871204354415,6.22203758004333,6.25210495510181,6.432225056682181,6.267292238754624,6.259496504557324,6.217361200690315,6.260578554119197,6.253821427537885,6.378256777815107,6.509066279613311,6.412914035240471,6.562410435728416,6.365807395387645,6.475593446266992,6.420184492666069,6.41225862307306,6.293774583395859,6.394900307942251
ss,4.925525217557579,5.3153298391894745,4.98837733794647,5.392240470047182,5.081655097720346,4.988170813111559,4.962699133648288,4.981577424536826,5.2386807673761195,4.816973457506955,5.077642543316837,5.472472433386088,5.034983915029762,6.032456669759534,5.711991270174672,5.879016129930932,5.169641112152054,5.324006244622738,5.329200807995437,5.219074543744276
tup,6.098350588517838,6.111813441517671,5.994761361127243,6.303736195352317,6.150198254167089,6.1240834098379935,6.0839735028702355,6.142714888337498,6.149374663922189,6.123509555006953,6.048068225801177,6.31866244999638,6.348252948750556,6.243308593849755,6.2606379006732,6.293579958897168,6.251408077919667,6.34592627928364,6.273609585004022,6.361056342620386
Dll,5.544100689129384,5.389735757748043,5.4156576880113,5.741984249126518,5.478406079784452,5.143570568136006,4.949886556174799,4.914399086640737,5.108299437185354,5.303267523849573,5.152226934451653,6.0482618033438955,5.591807392620034,5.901550952224348,5.7266491524188625,5.835789622860347,5.65990368918759,5.567146789193977,5.519412568627513,5.815073454381972
dve,4.991527942464483,4.958814265260147,4.959403639144767,4.99720653188988,4.932302906028353,5.045642264978273,4.855284546812947,5.056079055504747,4.983396312900574,4.9678944047196145,5.064652492456973,5.008591609151708,4.992707143336305,4.917166207635705,5.215570317484913,5.307833641725886,5.102896634784759,5.2355119760150535,5.120261981919128,5.035437993081136
APP-BP1,4.897854025926462,4.7700884257622,4.949556138028408,4.904700826231551,4.8321132754370835,4.858718530218498,4.959511346590011,4.877322643086868,4.83347240317631,4.99249323735449,5.127978347768567,4.9492833856758365,4.9634958425486575,4.900758895650134,5.191013479052005,4.966912922625263,5.06060129466287,5.002080712830546,5.1330887882125955,4.84575094604007
Polr2J,6.531880438279816,6.542844960387385,6.559262459874554,6.556110066199383,6.561419609401767,6.585858617223657,6.598030785789562,6.594799238820655,6.549938316604105,6.557245973119168,6.710216370349465,6.598091899805523,6.582121720267475,6.552945143844524,6.676783339495764,6.638047695913876,6.583568096683857,6.646422774795084,6.755565524367527,6.64830643656473
mRpS26,4.236218085933696,4.226500851805205,4.445630169769016,4.408731550002923,4.374804899860844,4.376284393371247,4.313747350842696,4.363558644239637,4.404760958738243,4.449224678167779,4.522691799233609,4.627754778873524,4.320520402837885,4.6373178016004015,4.251734012155357,4.310152247013608,4.779809625227655,4.716637446328675,4.186970391920064,4.675373674646736
SoxN,6.925612987051391,6.847005924258763,6.898341617571157,6.87219225624215,6.864900542590325,6.9538373383201515,6.97450641008916,6.862523757299332,6.9583671229764485,6.93256748993774,7.113591712422465,6.985314288201426,6.911882001490045,6.973668332227277,6.872866561105959,6.900327372725047,6.963116847122158,7.007213543637452,6.995938625776687,7.004305303527559
TC034050,3.374109941108701,3.3252522273378338,3.3648571775623015,3.6719367152437123,3.2784083421686736,3.3622829181501213,3.5194078735112546,3.5102604462894473,3.538629469729292,3.6293327095284673,3.7471819592245117,3.8341614091921903,3.000079811664453,3.3979100363866275,3.603596760734058,3.9256891569326857,4.132148252075881,3.8875766989217784,3.6862219832083265,3.6542421573885604
aust,6.073766925433612,6.066763784442664,6.09929240907374,6.103471963224827,6.116571441920466,6.083269326820769,6.0973661347057675,6.098140624839938,6.1140496642305004,6.117611196318936,6.226729100062332,6.254502949699326,6.037384614825963,6.063963640320665,6.138284681508735,6.129036529766676,6.202057517160077,6.21155648930235,6.193044869152705,6.239177976612934
TC010699,5.161463011697344,5.168785083219248,5.244511525621765,5.117620635184115,5.250583409925473,5.244874272964072,5.25577920530531,5.19775513380514,5.2693642281011,5.210010969162173,5.414177187324022,5.4542010848963765,5.25682535841535,5.2585095108563555,5.308177838638546,5.447414763450194,5.409583866784631,5.375585161418428,5.329200807995437,5.404483601319454
CG10336,4.289165786257794,4.2661981347037825,4.298867142749046,4.380908344201562,4.252846230838213,4.267210893115391,4.372867090502559,4.267225270844589,4.275331714400026,4.338758573262009,4.725473121784356,4.708665716900206,4.427369676300935,4.394881631224726,4.186024191704958,4.445629896441403,4.798699362408614,4.570423536951349,4.519092540108301,4.519335033229736
TC031421,5.74339114786552,5.731218583903062,5.729312226945695,5.71113200930223,5.670142176817057,5.720710669858381,5.7482052330707205,5.682094361798461,5.670002849280945,5.726941457829546,5.84846531814172,5.917971143000331,5.717926795186161,5.812575071190622,5.719347067745329,5.860718796149241,5.872807785791294,5.734889885747461,5.729545084425895,5.834688122294482
TC000383,5.75536504823867,5.772330498586293,5.8022150452378956,5.8158630238951945,5.8120491282405276,5.814905968050069,5.773987331880183,5.806133490928904,5.763582534214092,5.754252400473823,5.900807996131876,5.957757245401224,5.907803680636056,5.581841802059413,5.856127350329991,5.810223062505658,5.88551117854872,5.937523700028791,5.960432118152129,5.933258687504161
fd102C,2.7750285441186158,2.566216844384726,2.822963362815978,2.9223971976833187,2.2199856364646364,2.2696634970857197,3.167712046371562,2.469707853126776,2.737723432986674,3.132145732029217,3.467330518290668,4.307698876660192,4.785526704699892,2.807133166167749,3.9999452309359467,3.6860318864435517,2.8270538523888415,3.576779190741735,3.630536984836596,4.863007132814362
ac,5.479577824614318,5.521904959523188,5.540053928679512,5.418572827930862,5.515780112384013,5.506206087866703,5.466885905360172,5.4970721615540485,5.502584691244144,5.552236910130805,5.527357969797601,5.676488611243747,5.710932366748896,5.428318529303609,5.48967389815088,5.527841867391743,5.459128192499021,5.769385502825158,5.6791612346558855,5.8974236186862985
TC014168,5.571294613498771,5.54383711831204,5.523468219846494,5.553048937671827,5.491646466284196,5.502489923267985,5.556904831441065,5.602207544753767,5.536963886171988,5.652859836914207,5.672670035831876,5.76812516699463,5.675207015468312,5.75089048254741,5.516961266368269,5.625909256004804,5.6910490622624295,5.7828573194336395,5.78418004965879,5.610656631340695
Dp,6.504826035559161,6.456690385487811,6.486074832374281,6.548389101746306,6.459005395030856,6.501774942527849,6.5607483400124895,6.525243413464679,6.533658887063258,6.520366134506149,6.506729810461942,6.627040494028117,6.6308459342723145,6.5108609007374865,6.429037745150966,6.579800779408593,6.589829066496734,6.548700482921519,6.690601346314189,6.642550224394886
Polr2L,5.879717829817493,5.957007550007109,5.821710244016765,5.949021858692911,5.961279017210395,5.991721098972328,6.0502220560122675,5.9696926182298435,5.948214131187918,5.931780373192121,6.091140572067111,6.088174507628387,6.006529320612432,6.119268060776034,6.015335099140819,6.06087132193811,6.085102166537812,6.009393571857103,6.050937275321904,6.070120029128908
TC032655,4.041762659683744,4.259690393645716,4.056810720457511,4.160888405937123,4.16476903247622,4.311052868313492,4.372867090502559,4.273525761562656,4.463691557372404,4.389983221658188,4.476688780980981,4.584704091904211,4.348321962614107,4.394881631224726,4.5034172261105265,4.310152247013608,4.2995365825233725,4.547674770526582,4.609116137671447,4.362977217071541
Polr2F,6.395718242792501,6.406090515600599,6.420833430694515,6.423330822257798,6.422642861162547,6.485190698913322,6.476145362166496,6.48547321213998,6.410875089715912,6.3835560392082495,6.462486421958939,6.556102194141337,6.470367792854703,6.51745180051807,6.495276086365854,6.3995539946222095,6.456493979582008,6.5913300460834,6.511744087249362,6.555132481875883
Snr1,6.069429125055333,6.120990964074158,6.090899122151094,6.139111618398294,6.1394422365389065,6.15460690566007,6.145317909351482,6.139804294767097,6.139686677054733,6.16290988317813,6.242957751001698,6.2709328502458055,6.287041711134827,6.171673527223631,6.166797245817516,6.1795145523066966,6.1645719344684,6.1760698040876605,6.2817244444870495,6.204002042598917
His2Av,8.793878844842194,8.791513142127645,8.808520704296217,8.803288019221736,8.822157333479202,8.840849931935557,8.865470120325822,8.848951394050799,8.804635965795729,8.847359294493424,8.87703542642643,8.91143463941777,8.90527567347848,8.845638953592967,8.848495589419903,8.790034248022415,8.877016195347363,8.876430900721433,8.956222015999304,8.922049509282518
Polr2K,6.141740097156498,6.258300913096481,6.208079298186118,6.22391466247763,6.267528051729974,6.2887212031986754,6.314515996370745,6.262195270488331,6.2299204967165345,6.253821427537885,6.290120904279274,6.469776733158744,6.337057612338627,6.281456925955339,6.334609433019405,6.256984989516118,6.36312185987352,6.368529489350315,6.370598743149567,6.479921776184887
TC002395,7.378247942839741,7.3723291562691875,7.368084138957847,7.373210620738627,7.368908132942287,7.388073888399274,7.368096188928419,7.374910581806925,7.395771940766471,7.356877839883495,7.463936588971453,7.444190608256959,7.450639527882555,7.419618341632066,7.425406679760982,7.345990422149173,7.417879154076672,7.338920414747525,7.477892128680541,7.440485042771567
TC005398,9.408115934702536,9.46689801088134,9.448992008241126,9.43424006107331,9.42785936664637,9.446631570506494,9.436551218216987,9.428900835772657,9.43431238730958,9.421119595716288,9.51334932219888,9.516160953245247,9.460012218579823,9.466186724625915,9.47613888822304,9.427130918001119,9.475946528576356,9.464020658521536,9.491489707438774,9.513544315129122
TC030676,1.4562400657279728,1.8788650653577492,2.2868925052031774,2.159361148390457,1.8674026276271372,1.4342446928809236,1.933808621829451,1.9257494418767056,1.990972081811564,1.521542624380451,2.596777976107172,3.736351097788164,2.451346995946624,2.037262704503836,3.771138968895886,2.9059597380649076,2.3108712656423287,2.017188362592859,2.780394621133183,2.9291707713132094
Sox15,4.113433523851599,4.359049998566966,4.38369026903691,4.633829421978808,4.557898101955603,4.734353544103191,4.3671099395190724,4.446150899120261,4.4373346066661945,4.207922494565945,4.649221150636643,4.801386379191576,4.870364240158892,4.739552210788846,4.9846578351583455,4.920724500349515,4.93820001284113,4.500563261480666,4.920918063119458,4.654518587081367
Hmx,3.509394668566651,3.8449230856040972,3.411999940143829,3.6604049162793726,3.7054446566226673,3.522766431974211,3.4781351249412866,3.4829431800051918,3.7072683891775977,3.593068423287033,4.1447546327494384,3.8341614091921903,4.168582766430273,3.5365418297729097,3.4739471986302664,4.419963039123013,4.5199614719477115,4.088568529547497,4.280898504221602,4.107233847796158
disco,4.692204598414808,4.922466294637806,4.852644230473126,5.241919779625151,4.951835209545751,4.606076772152718,4.685777531192604,4.768605949803145,5.031712808784478,4.920074256079113,5.254608672362114,4.902373433314993,5.509437028868543,5.246874681620206,5.516961266368269,5.527841867391743,5.643959521300784,5.291731610626519,4.9365524693320335,5.384372652561871
pan,7.2338421635959795,7.188214832219755,7.271632002104992,7.35924119644881,7.347990473427093,7.266583265507732,7.28114218015423,7.280453851130568,7.235885482941408,7.248092541210185,7.4014915116234254,7.504113366278168,7.502273409510643,7.596271742751291,7.498521046830665,7.595145882400452,7.599418616238986,7.651533873040875,7.323632050439706,7.414148730903512
hbn,3.0763321312825544,3.0818075473952664,3.471587224949581,3.3179657861546783,3.42221189253263,3.0270121316506473,3.205312223696032,2.9461036862143315,3.141098906784032,3.0294601040511786,4.629213711026185,3.68360749669387,3.9893512655145824,3.658273936531617,3.914597618399303,4.366564187615492,4.235902642021131,4.192251317363183,3.44204389489488,3.5325238878861653
TC015373,5.315949372806777,5.507011644941812,5.493285692926477,5.392240470047182,5.326535512970855,5.468407973014562,5.447475264048095,5.440046154899469,5.70519004709754,5.64814088142038,5.793230822095433,5.66907919635368,6.1520842458427465,5.646668162633123,5.674378091134292,5.5862098117448955,5.743323023879602,5.6770955192329655,5.693817506016114,5.618724335765652
dsf,2.961600589175315,3.2384881658426683,3.3648571775623015,2.736272475462303,3.1502465354521996,3.842971209135457,3.087984605881002,3.139346712692499,3.101264318336714,3.5295429771264186,4.296638842660432,3.9649867110596904,4.870364240158892,4.394881631224726,3.603596760734058,4.118870278086925,3.7874848443079507,4.31563496924002,4.119062092198226,4.735449790703951
croc,2.468890930746365,2.4925558667264527,2.3772544207646638,2.9223971976833187,2.6863950355105066,2.7768977117411033,2.684566315306669,2.258114418181637,2.99412826538894,3.0294601040511786,3.25195675583241,3.439448023980151,4.452388792934171,3.658273936531617,2.6671441722430798,3.630347167983656,3.257281453810922,3.576779190741735,3.630536984836596,3.465616771613195
scro,4.750767432259006,4.89862837520165,4.949556138028408,4.849745283973697,4.618187149704589,5.169874728886142,4.6072022423527095,4.6113997236543485,4.9615008878707005,4.824187582953362,5.8836630609202425,5.940899508137164,6.460465791188305,5.864383420363446,5.126845979914817,5.88504159161637,6.053593635618673,5.699161675421104,5.438259795501205,5.424198060499052
TC004945,6.329250095594635,6.305819332368854,6.300219842557603,6.287938310979699,6.263194137097417,6.297165844820575,6.293711341601062,6.312490045748299,6.336151085086664,6.269190122123693,6.399128329317054,6.407787084993998,6.355647476281122,6.449502376163199,6.414515682267061,6.585780533900604,6.48114829164515,6.41225862307306,6.452215063016872,6.372465407105035
TC007335,1.654362061377833,1.6408500372226635,1.5526379823269552,1.4246549618528597,1.5363603879090957,2.060460987549187,1.792705149324134,2.30416663047386,2.0508190829814357,1.8514308205690029,3.25195675583241,2.777879341741464,2.451346995946624,3.04493947190477,3.1497965179574954,3.0176468679051713,3.257281453810922,2.7854251002158534,2.780394621133183,2.033664621445974
prtp,6.015852523764577,6.125042982496337,5.9783895656257355,6.051765776275964,6.0457227398942495,5.990579142106137,6.059830354519375,6.004775267017342,6.037265533565697,6.066018699082248,6.100465384714728,6.181497906875091,6.119967198407514,6.162347267798107,6.128596926898272,6.156885352442497,6.197447947460478,6.2542140963934685,6.12923108981994,6.208467299180808
TC015977,6.391001726751898,6.38993213785151,6.466728380556587,6.443618172826424,6.418189149599151,6.447562649763655,6.380638799582379,6.428161816646029,6.4034246799410655,6.321997430501018,6.631535356400796,6.499387662025046,6.576230192827352,6.663853786808926,6.518614539560127,6.540035676242971,6.548414010646108,6.7013122096373685,6.618239632448784,6.654029704300736
run,5.932184496658152,5.955810896225498,5.854271020640552,5.913099217177032,5.930257427986994,5.932962901842481,5.902522240547391,5.918897396145275,5.878649665783177,5.864248113600534,6.262880071939647,6.063416360706446,6.001292925801931,6.194615595704723,6.031556247782034,6.06087132193811,6.026556247821638,6.16243076927632,6.223486926009657,6.22613157180815
ase,6.258946949934957,6.155901527630604,6.09929240907374,6.112501662559419,6.267528051729974,6.201955720805756,6.166550180583776,6.106211544492309,6.153223730553504,6.125467968569724,6.338822753324659,6.242000913716248,6.254971174127219,6.330158006481914,6.2859079568423795,6.192850282840157,6.315004889063489,6.287076617252523,6.421066667059372,6.558277616572669
wor,6.776537425456416,6.666662965993383,6.709623046073319,6.690264759261544,6.722435999033015,6.733762294803865,6.7264943401377595,6.726848666543312,6.724347067995388,6.710649064240525,6.935132410388056,6.954945371486278,6.846423821973303,6.891272596000936,6.904727419729031,6.884974944562921,6.910175806431059,6.927410144788029,6.900522161126919,7.1412353483283875
TfAP-2,4.932325009282939,4.738233995141226,4.978812410936317,4.969402739315035,4.878270968106037,4.637513204897273,4.789374297134562,4.798772065872334,4.916217102376404,5.03121908176375,5.243737000072161,5.130422829579482,5.25682535841535,5.211135237177457,5.413043137705389,5.275208893420893,5.102896634784759,5.291731610626519,5.419295193987124,5.342895159129772
Fer1,3.5507070464484896,4.170994131066866,3.667914530279626,3.6006626268955437,3.7705483662126804,4.159136259968879,4.01831597812245,3.1962682898206194,3.6619164757001528,3.9513359271263075,4.846344952144377,4.516440009757689,4.7120608128877155,4.499007350740483,4.5034172261105265,4.838661366606921,4.494922841482303,4.592666286916238,4.838854807756766,4.828191746792891
pros,7.853435240750137,7.820699689381957,7.867131631384662,7.750711946783202,7.852136175394777,7.865445050237756,7.872618888962158,7.7922456107032545,7.8441755742738675,7.792138626688918,8.035109272135948,7.971533116364598,7.973970428787328,7.945284437139719,8.033568151337654,8.038117595492649,7.995194295970146,7.9562467600346345,8.060390558868699,8.024972921080677
Cox10,5.158764885339314,5.021695700448866,5.175895468734894,4.984944627893695,5.0263591500314435,5.195504677471895,5.07117464396799,4.806173522306247,5.174336254333149,5.205111821394645,5.5676915218278396,5.516741534361052,5.5678007706457695,5.3782829819100435,5.627291295870913,5.510519851327195,5.468749167326315,5.434161157338021,5.943574263157081,5.577718741893935
Rx,4.301975980793055,4.178103315994051,4.7082275810483045,4.095514055851437,4.157661338328995,3.750777720977863,3.967968721552406,3.9587199128326116,3.822320535153018,3.5681403809922063,4.982955628190674,5.204108279675778,5.300088666006967,4.79622480885424,5.113503162459364,4.821408520314915,5.324823623973261,5.313363354040355,5.0672433151744825,5.157289647061381
bi,7.683959609526349,7.581718809673806,7.571040962796865,7.658255058141155,7.8611393716358045,7.662949716130147,7.480433706274882,7.582838546304735,7.5826013852267184,7.687644805423141,8.014790019800747,8.287726407863984,8.141645388806154,7.994470277409886,8.26357746664853,8.198877393349296,8.151481505368759,8.15574563324324,8.040403164651464,7.930853791523331
Optix,4.518571235912961,4.465495445757139,4.472564447655733,4.799049770068511,4.425181206405271,4.421187856419901,4.313747350842696,4.215339122356374,4.393662944041555,4.160208425131284,5.47670699963015,5.508043107473964,5.791799988533778,5.677570630023289,5.308177838638546,5.64135800584515,5.439604019847377,5.699161675421104,5.264287060341874,5.394478682371197
dac,6.417439208779487,6.437644474682597,6.353470447227813,6.4698103237663735,6.540574572587572,6.365419008731155,6.320264566313435,6.395595733185525,6.455158559740743,6.214333437863008,6.702621071687943,6.7826314737294755,6.9286373194443565,6.766244993097205,6.673966021972332,6.830473325496295,6.800132863290514,6.722451276042573,6.668888667774237,6.759546671964146
toy,6.042999588029858,5.952212318933743,5.935017020775953,5.906984618484724,5.904479425961793,5.9341725453936505,5.792202835452579,5.7063667234934075,5.919511382663743,5.970213718471183,6.615028023170279,6.571301716390546,6.716580982518888,6.413713954727343,6.554223021697508,6.4855285236928175,6.638553786865093,6.484464767872316,6.629718745696946,6.792381911752818
erm,3.09777939164246,2.9211465981563354,3.0886315463260043,2.897836619100271,3.0688896334933817,2.85870965611466,2.855447549298988,3.267449511724448,2.821772933334461,2.915010647534775,4.4284670053865165,4.364108982952177,4.262485212650526,4.33844885645388,4.371466169721441,4.15340065174918,4.202499819270179,4.286186714028439,4.0462040890803745,4.444208988063253
tll,3.1986147491802526,2.8959332889621496,2.876814671421605,3.099782737246526,2.7466665854758947,2.7480688916517217,2.801667543841636,2.8465644203426805,2.99412826538894,3.0075941806500386,4.566671287169141,4.443172288922373,4.348321962614107,4.367063273285895,4.3992860766249775,4.495067972028766,4.202499819270179,4.051472732749611,4.445822594366613,4.494914790216289
oc,5.408500360949642,5.451084154726912,5.4073441945767335,5.281670854897918,5.59339402904324,5.28500334080286,5.372190208078424,5.253497643992719,5.364629130932347,5.440344471045802,6.258927233191741,6.194774550601323,6.119967198407514,6.148192736653911,6.2859079568423795,6.1243187140105135,6.04286624248112,6.066415555454208,6.244677499850221,6.1488033548798
Sox21b,6.001997533644375,6.0869201173892895,6.048941618199225,6.070689453954736,6.178958092603923,6.060090630277012,6.100431435611838,6.009213710481649,6.154183686765418,5.983831180659139,6.193459657359273,6.291097747563729,6.3775085382768335,6.285607173944518,6.354221919330929,6.332729587529632,6.327252920961767,6.330568551972293,6.406905273510574,6.383745771801177
D,5.150626550012428,5.3400133811780055,5.227169260471695,5.1930363063464595,5.359240024546603,5.2568450186139914,5.451387651200509,5.315200717679468,5.435983994061178,5.346825088810422,5.614037918437073,5.654093606130403,5.645678369198749,5.799192451682978,5.711991270174672,5.5698779704819446,5.806751187037257,5.567146789193977,5.7572356430730425,5.602523309318871
gcm,4.492612983553126,4.666973918032813,4.544335561092949,4.527600790853103,4.562666982927701,4.500305525159013,4.52192231600182,4.492618467717724,4.548439763521634,4.406491141108602,4.6880737555895315,4.627754778873524,4.803079784669985,4.814423738520966,4.619969382392977,4.872298961922993,4.870880271674407,4.7358834941809285,4.920918063119458,5.035437993081136
dmrt99B,3.4808733704816737,3.94814250609804,3.109619434662462,2.8726575973037045,3.671231140041875,3.5091958453423127,3.3429922357870634,3.177652129411486,3.750652430730891,3.5163388651542022,3.9655975285675122,4.627754778873524,4.452388792934171,4.679473849753144,4.115691010344723,4.966912922625263,4.6142812120458405,3.9311369793993305,4.609116137671447,4.417858160703387
dpn,4.86939529563658,4.915713246770937,5.342687161212777,5.095774836471927,4.902269937056297,4.972481259206716,4.6645631041708615,4.999970533588972,5.097316780479895,5.267001700582019,5.3955690696558944,5.294602209180279,5.400704749282389,5.3782829819100435,5.577877302854471,5.0805700588361145,5.602950128029685,5.258380484691678,5.475142980452559,5.288505362532843
Pfdn2,6.770086233399352,6.739250446150006,6.797572785776557,6.804040657447843,6.768027801024942,6.802530892082834,6.763967996548569,6.7618800366932135,6.7802624876857,6.719329509076794,6.837903523113469,6.934174641659471,6.850923555425561,6.798997653540855,6.837564442329151,6.789988029283143,6.990664441772838,6.856812370198457,6.932647396957853,6.893895653188709
Phf5a,6.4469280993536735,6.446479991432978,6.480381467664533,6.472601248408675,6.4857827715378535,6.456924059260647,6.46345302447846,6.446918430852167,6.440854356472157,6.447941746835923,6.500527914720418,6.556102194141337,6.483419761803648,6.504226272628609,6.5446366850663225,6.468914797555441,6.60223461999515,6.620704156190213,6.657852940478643,6.651172164901342
TC003355,3.615980692030835,3.3417369249029045,2.9525161344693056,2.8468281808184157,3.2784083421686736,2.9817452059304412,2.855447549298988,3.058031386618638,3.01649342673866,2.7857490208161777,3.4005637534726465,3.568961055149806,3.6123624567877597,3.469626358551519,3.540871635871335,3.3702060949976484,3.930994559827478,3.6357574212168684,3.7389690426521214,3.3939100467002867
Rfx,5.695588843722883,5.650071551275824,5.68603872955923,5.607463987762752,5.616877429149085,5.636442420696706,5.553384924987483,5.652484192405268,5.635145862043935,5.584677627429323,5.836451940496592,6.058390316301096,5.896207433366745,5.838814721391229,5.783222202457349,5.757041274431394,6.110621518500029,5.815763614065486,5.9548443501242785,5.610656631340695
Pep,7.148929385891902,7.098411620910603,7.131941953237256,7.115666053028314,7.133702655942081,7.119435224416033,7.106696152431958,7.110613373232695,7.1295925606000194,7.104929744710641,7.113591712422465,7.182001777179591,7.20929983912985,7.154097578611199,7.225755067467765,7.207161101045155,7.2343134705656125,7.173522924720059,7.266428586715343,7.158613439681972
TC012851,5.188051286740588,5.268827532587718,5.167972507297535,5.159930624325642,5.1787157610400305,5.143570568136006,5.306692854512746,5.260544586224507,5.243463014165951,5.353198121660575,5.317467723452288,5.377582248674264,5.447454674283426,5.398598601911841,5.643234519572,5.3497408734627605,5.879179654057816,5.5419269602060375,5.545063156101976,5.310617519500229
Hesr,6.830770250682423,6.968918720717482,6.960288021061885,6.9559581372907635,7.149938575765443,6.94375700504249,7.017824905216367,6.960821515023017,6.832242636788919,7.1809451710065995,7.161299455251045,7.391135595701726,7.314900098065936,7.4613753483749985,7.60407354141102,7.272253656090106,7.7362930820176885,7.575395269556103,7.527934566039184,7.2801314686392296
TC006580,7.224641613337699,7.353566680108477,7.258935065337791,7.288467139160339,7.357341270219622,7.271038764235748,7.280201946798904,7.284482717703752,7.21018571800645,7.375827790424248,7.5470348927300455,7.753853381919723,7.554708774085395,7.599616414645621,7.954457544783461,7.516049975173869,7.90723892238002,7.722283295749569,7.753756155309807,7.564967306031571
ind,5.044396382567217,4.808530497820749,4.845348875945885,4.741720410608667,4.853681856817398,4.883221846301501,4.6982934694013485,4.565566035170188,4.581350729393921,4.859497611769592,5.010936104382853,4.627754778873524,4.837287805442943,4.995392398011255,5.285817497818135,5.039447471464101,4.870880271674407,4.9418762491004475,5.053537485918506,5.29962255820714
TC034534,6.612074346007731,6.661946431345376,6.624371825997305,6.620038803037102,6.628123744169311,6.605201701816402,6.58240251309532,6.632899815079597,6.589824233601816,6.5798566630098785,6.71524804174525,6.663462753988931,6.619593156020073,6.689068751953156,6.709986204074818,6.646499333972971,6.670725912883089,6.674244051205459,6.594878368477056,6.728249430384639
CG31365,5.9234194061973025,5.826915169934068,5.863571580645453,5.879627135416563,5.871614709399333,5.889676267094741,5.8356762776496955,5.866660896736806,5.826771773186615,5.822750271084752,6.0769882626459015,5.900423143050888,5.872603551880048,5.8257809587273135,5.98208142223771,5.842080420087556,5.9407601573434095,5.931775246961182,5.926427340869441,6.0442053539244815
esc,6.095178090256978,5.9864677570239255,6.022218382323013,6.0507038868221725,6.101368855190295,6.0568878600505265,6.0777312691449445,6.071450977540547,5.987515813803092,5.969070515086259,6.127929192248024,6.068417270265638,6.072218942407174,6.212597665054637,6.128596926898272,6.08575282115345,6.125626273358888,6.051183766876721,6.227761116308742,6.162891291542867
Hinfp,4.460546585779993,4.41648302852423,4.549270229407633,4.502934698515196,4.467924308668788,4.437520090662227,4.439485313966405,4.340331267424954,4.474042852551437,4.321083511446139,4.8132748368551,4.307698876660192,4.611920222284304,4.547267849454769,4.5516800560554325,4.470654418541653,4.494922841482303,4.697013707166503,4.691700579498526,4.633219284247353
E2f2,6.62087872672035,6.58520585019187,6.607545311777413,6.583920926820887,6.60802186929044,6.557096942649107,6.602363286723422,6.604613953961705,6.634135280566164,6.576746695404021,6.676878503050052,6.595150410117046,6.695826434605859,6.6524397600571,6.6068752679726925,6.517950174169714,6.664952897641107,6.668741373419916,6.80226132165706,6.682164780124595
