gene_symbol,Hox_1,Hox_10,Hox_9,Hox_12,Hox_6,Hox_14,Hox_3,Hox_15,Hox_5,Hox_7,Hox_2,Hox_11,Hox_8,Hox_4,Hox_13,No_hox_5,No_hox_9,No_hox_13,No_hox_7,No_hox_11,No_hox_12,No_hox_1,No_hox_14,No_hox_2,No_hox_10,No_hox_3,No_hox_6,No_hox_8,No_hox_4,No_hox_15
bi,4.950622292865476,4.4784891424829665,4.45755987186769,4.354793768882944,4.7807110146359735,4.904734088239454,4.7294691482532425,4.8181709925946015,4.746413348251459,4.775553747554662,4.673626524129164,4.785650121013823,4.699711222512028,4.767798518797432,4.696659338299185,5.7408707351508275,6.136004329656254,5.935431312737655,6.264981153057386,6.3180202179025144,5.980931646399412,5.837977306359131,5.830308807387298,6.062113089470662,5.975268876732851,6.039160281123769,6.132210430816912,6.095127223713872,5.868282340633945,5.980727985787768
toy,3.803729624402515,3.44763091792375,3.2559747721682264,3.1513253993719617,3.6560447421904274,3.7602687447196543,3.8488899903702,3.517261835297699,4.042060050206091,3.4514688248395218,3.8649446525830977,3.9291722431773146,3.6987045691294487,3.6955080709517985,3.963649096076562,5.681170843687394,5.681323400512816,5.758264130453717,5.67609732327327,5.849098109920936,5.487338017896678,5.928478761332653,5.706548549101093,5.8169907096061495,5.6072277063576035,5.795789394686173,5.715202259130659,5.694704427999837,5.622015407859438,5.667761463416805
hbn,2.3258536246963137,2.6479376421931375,2.6219477328113965,2.568311172688445,2.5060238895255513,2.4783089328217156,2.4889886645661243,2.611391221537434,2.1307381243987287,2.480790015771709,2.3248177308603704,2.5018936938290572,2.661989484642389,2.1935533626973696,2.155242223035032,3.7060821530506445,3.982612735040997,4.313295122002012,4.026499370159562,4.431068256029039,4.070932740089915,4.399251193338965,4.143674168389991,4.238806723655812,4.2380656630335904,4.341187578397029,4.3653543969388915,3.8724013415299354,3.9821643372965565,4.214927589244045
oc,4.9587612706256285,5.1277691567665675,5.174874770768787,5.102614241888425,5.205232491210134,5.18521237616448,5.005893012530558,5.113076788149205,5.1555860955077675,5.046404754170023,5.050447006681926,5.11031235100225,5.156998807777224,5.1155968944053285,5.231398067741178,5.910992286736745,5.825207399404837,5.985199581339819,5.7108670814340226,5.957655172663996,5.959294225328293,5.886628664120268,5.773025440869319,5.755621785987766,5.8157448842229975,5.953079271858359,5.866544011582735,5.723595853647211,5.822605345486006,5.924521530450496
erm,1.725923534324011,1.3820169323956453,2.210644452222468,1.9890579172744993,1.802575043948832,1.9092374292830634,1.9191711883208982,2.32010228077466,1.9850450972374944,2.0689154360317445,1.8227669205711245,1.7988200808937442,2.329168407109673,2.4691484559836834,2.155242223035032,4.532793558238879,4.079304071978269,4.1613735154870115,4.114581502355075,4.651828616048825,4.041596657491099,4.479965109806884,4.115956458887712,4.18953576265676,4.354243467890327,4.620213010142672,4.73078158325183,4.352682031236231,4.579788913345958,4.385846231917809
ham,3.5569350159150845,3.4089235541957,3.4936628506159386,3.409468847219457,3.2489557791537966,3.312021075534923,3.612400775697539,3.2671312411966023,3.4955292230933557,3.1057094170919552,3.2274447128445862,3.405671454810618,3.438028818859538,3.4391628227364066,2.9546273443043622,4.472840623393557,4.4583013832999185,3.633448453432547,4.195529339019817,4.367322871524981,4.070932740089915,4.050810085311674,4.385341870923563,4.43465782274168,4.0185244873538855,4.383204501606689,4.129553996793741,4.458998337907861,4.64929753614123,4.492205440591669
exd,6.325412338666425,6.375779924695029,6.354913619838757,6.343490314574083,6.306360191855123,6.34873776866251,6.247690350376116,6.3605414087911205,6.310209043022786,6.355454105314508,6.319086171397198,6.371288746540187,6.363609617918601,6.378175278121606,6.309503029220107,6.555162227336701,6.584338968983443,6.482570599422196,6.570034522782207,6.555670284322169,6.561863994843498,6.421690568341723,6.576242891773249,6.5380191886796135,6.602112025899305,6.629811104367409,6.485356173788639,6.580372478275066,6.5323099607196164,6.5412124043333035
Six4,4.0428704568305305,3.712869855953918,3.952205039124012,4.229378785282473,3.976702860662976,4.078455744902936,3.7306726404628474,4.105097349543793,3.9584620254864555,3.9118226319446068,3.8649446525830977,4.172413610762267,4.133721703860799,3.933361887229557,3.6969404927935563,4.7261931244136175,4.921308565667481,4.336514190521892,4.756094747438869,4.601037518350368,4.580715224477156,4.572478708258231,4.727439344156899,4.352306910550953,4.515931059009839,4.925565310823082,4.670708033012121,4.7834466066428245,4.4655312048348925,4.692675009081745
tap,6.318152646609035,6.294354776124774,6.233939606313287,6.304420582230349,6.382463050672648,6.364694390935979,6.334915532776811,6.260535536532381,6.291355416544114,6.2183023168417435,6.258054712140336,6.201493462115392,6.340381555273254,6.192903221837005,6.363530704253508,6.494305621037991,6.765174570114559,6.362964091755991,6.455136123390308,6.638249134323292,6.403950632409506,6.504385672006154,6.620842813865178,6.493633212699061,6.561925650736215,6.5387578599825265,6.588291930403648,6.625289454760191,6.529752872259934,6.407887095937127
Pym,5.529777463919893,5.5277047976718166,5.446242786996344,5.399198670329215,5.551559818014474,5.473907843369351,5.495110058066217,5.444860472473005,5.486160451582499,5.419550293291572,5.442607541729665,5.431419749967722,5.442404456929634,5.513338455687767,5.509064942126669,5.617679317570404,5.681323400512816,5.563201825665803,5.576994834849634,5.732920493976593,5.689804802399682,5.583930911491089,5.622957883838249,5.6142235424798095,5.668004962740176,5.602999638172439,5.503707413939389,5.67696022785074,5.602792670169336,5.562784828744335
Bap111,5.52748510714736,5.491484368675026,5.590435855280587,5.514171164095981,5.540577378099623,5.432054525567517,5.487919569102489,5.452263461985865,5.471866045594604,5.442265060698152,5.5171192530645925,5.531670223808783,5.5672057617129065,5.471153655085934,5.467817360270105,5.542842077352677,5.48346963440685,5.5359094144939185,5.664233460721065,5.5755711126075225,5.612426770589162,5.590337713294033,5.659641224247602,5.6142235424798095,5.473325532764947,5.59690602923101,5.612021022918453,5.5566181538540595,5.418619085128852,5.5696788017687595
nub,6.3519246893417,6.3624896900026195,6.364946573687824,6.29175876121992,6.36905002050737,6.311876285253872,6.325591162227008,6.347570327703741,6.282860557927624,6.381153947446543,6.460283058945399,6.3836664993905075,6.384356714898291,6.24281393576884,6.2976902253502445,6.402958134769794,6.5006411064588185,6.474485827103526,6.399501507820489,6.401756581310934,6.4424602833854925,6.413312612059977,6.426316285904014,6.44454044008177,6.240379008929725,6.4568479479120855,6.367763822111533,6.470589108483728,6.368996019120058,6.482301739953171
jumu,6.855789684852712,6.905647203726852,6.877079567448432,6.851187808609077,6.841422321486309,6.870266610670604,6.834241217022867,6.876412636805011,6.882893707031067,6.856121504524483,6.883409067721868,6.897596796707598,6.879920233888914,6.893722348095794,6.8742738711357445,6.920867484892749,6.876058329475479,6.984694343802863,6.940663567536321,6.932376873506721,6.889684755611023,6.960936572888663,6.856951066778542,6.916924635657173,6.890033954091076,6.878895603187134,6.864762133897124,6.956746677878588,6.818989165120537,6.912686887620894
cwo,2.2678073174113664,2.873812644098323,3.1622816613771194,2.9628175957079463,2.8519396763472247,3.153460977883902,2.9759878320506172,3.175625377286233,2.9584080422645918,3.079553911991068,2.997040592851872,2.998204003515041,2.5776441978258244,2.645371292382391,2.824165605473985,3.7060821530506445,3.043253113084805,3.369738610910045,2.568429229806447,3.3559806176476794,3.3947031144641686,3.5612866308155855,3.0762978293490533,3.1917313076275162,3.3431970619674867,3.8175042876167256,3.8559990693758066,3.5297267032106254,2.71041165205985,2.6113107748667472
REPTOR,4.986737083559267,4.838524839558783,4.883602469056207,4.976401359652184,4.9576849998607075,4.90898507682216,4.8502607615045275,5.034110184242498,4.939619784195917,4.920121390823827,4.873088065778051,4.8793495592411995,4.873452078391842,4.873276438531226,4.946539922775401,5.190861730711065,5.176876754315239,5.202393265972671,4.968583697622018,5.065086965195137,5.1678058581137964,5.233438266457942,4.933418124385652,4.983486639291188,4.911482167324611,5.283649896076911,5.093537835591551,5.094286637910964,4.714287121574047,5.267126667864447
CG30460,3.415687909048726,3.164218726637504,3.656030686348397,3.6744098782706205,3.4989255175798855,3.022520230003261,3.343989978988725,3.428304124697906,3.1220295658812756,3.335363033375792,3.5558196620560074,3.7218331820808213,3.492364314404025,3.509667599445471,3.393136867406142,3.8693485178796916,3.875561543766578,4.313295122002012,3.351031643319486,4.0617701205534145,4.011373891833083,3.6540114479959707,3.964520479721284,4.110755034849597,4.0185244873538855,4.535569976713662,4.074903154845603,4.438620145611721,2.71041165205985,3.7050745046702707
run,5.269745404939267,5.1348194776670315,5.0416826441541005,5.03405562103034,5.1381740051230755,5.1289508028981405,5.147320282153644,4.992158290544591,4.918979367071671,4.965352846544618,5.138770478200691,5.1725694139422895,5.069904354504108,5.188054835246037,5.03816308817373,5.239865089694293,5.371845167723179,5.395008951196838,5.0922238933025685,5.29784114711565,4.916740068045366,5.117461163580311,5.050400634778067,5.151242843372737,5.2129348995093885,5.159163041432182,5.030759045587575,5.146341733708779,5.395008951196838,5.199829042992717
CG5674,3.6207194738157806,3.6528604381783825,3.7692676250157553,3.614461126047392,3.670479836773431,3.631960437196763,3.744519518383122,3.5831362667123186,3.8056759945547434,3.6192673426469764,3.7632497377152982,3.5114319584297227,3.576836733992202,3.6955080709517985,3.5894815080457403,3.8309623349174977,3.982612735040997,4.1613735154870115,3.5671408760796965,3.8279841386708187,3.807904704155978,3.817074953871465,3.6612426261658984,3.898481624158831,3.921942632602759,3.780609086825763,3.425849172650827,3.5297267032106254,3.9821643372965565,3.7484561999404296
Elba2,2.574250604654496,3.1386916426535634,2.943571613764495,2.8024421610167622,2.6746534685388315,2.376903737871863,2.7800483024807576,3.0480431070847915,3.0965516273823255,2.937410904846444,2.8416149184346087,2.8146791134768203,2.7765042831059206,2.862378700563374,3.1485829382507093,3.2680414160429634,3.4029345914935973,3.010559922536396,3.6145855416647894,3.2937644081351283,2.788100978406328,3.069218812876497,2.4282480230039556,2.6624754461669116,3.2810106953099027,3.110014469272482,3.1837837410181895,2.913912456917283,3.307490706146153,2.9457079356162463
CG11788,4.925800189852176,4.754804759039054,4.810751572937775,4.923595850845472,4.853544322187416,4.883203781421527,4.859322094023208,4.919470525080728,4.794789961132942,4.750950450782691,4.916247605321414,4.925136561051658,4.634373374042329,4.75807824987627,4.748834977006678,5.277409066107233,4.960248870829295,4.887204877791425,4.992230733200104,4.899180106187114,4.784254266363403,4.938382089766096,4.882503802619006,4.631367861163894,5.105078044679023,4.863898717764869,4.8011290562067925,4.993160693520275,5.122004504311638,5.169540465514729
